,Pays,Annee,Type_contenu,Prox_moyenne,Moyenne,Ecart_type,prox_harmonisee
41,Corée du Nord,2005,tourisme,-0.3797148151972601,-0.0876920832216669,0.4107875332957711,-0.355442544266958
42,Corée du Sud,2005,tourisme,-0.05182786170051724,-0.0876920832216669,0.4107875332957711,0.04365300625533718
43,Costa Rica,2005,tourisme,0.8143367813491841,-0.0876920832216669,0.4107875332957711,1.0979262896975273
44,Croatie,2005,tourisme,0.4663379388083777,-0.0876920832216669,0.4107875332957711,0.6743510660913089
45,Cuba,2005,tourisme,0.10698409012034818,-0.0876920832216669,0.4107875332957711,0.23695482160828663
46,Côte d’Ivoire,2005,tourisme,-0.5012383078352665,-0.0876920832216669,0.4107875332957711,-0.5033578079837225
47,Danemark,2005,tourisme,-0.2608569420196973,-0.0876920832216669,0.4107875332957711,-0.210771803867463
48,Djibouti,2005,tourisme,-0.3839137290427735,-0.0876920832216669,0.4107875332957711,-0.3605533539984818
49,Dominique,2005,tourisme,-0.4812669450985531,-0.0876920832216669,0.4107875332957711,-0.47904917989990264
50,Espagne,2005,tourisme,-0.06384383665055098,-0.0876920832216669,0.4107875332957711,0.02902747118416681
51,Estonie,2005,tourisme,-0.0212498290821193,-0.0876920832216669,0.4107875332957711,0.0808717995973219
52,Eswatini,2005,tourisme,-0.3454544187986392,-0.0876920832216669,0.4107875332957711,-0.31374167262201313
53,Fidji,2005,tourisme,0.7351172564518186,-0.0876920832216669,0.4107875332957711,1.0015023253895274
54,Finlande,2005,tourisme,-0.13816308667466326,-0.0876920832216669,0.4107875332957711,-0.06143200482262048
55,France,2005,tourisme,-0.2356436568401527,-0.0876920832216669,0.4107875332957711,-0.18008284286460954
56,Gabon,2005,tourisme,-0.3800004502046643,-0.0876920832216669,0.4107875332957711,-0.355790211837481
57,Gambie,2005,tourisme,-0.11616102142331726,-0.0876920832216669,0.4107875332957711,-0.03465165796688436
58,Ghana,2005,tourisme,-0.38460994903891876,-0.0876920832216669,0.4107875332957711,-0.36140077503699225
59,Grenade,2005,tourisme,0.5449186353024329,-0.0876920832216669,0.4107875332957711,0.7699974649286809
60,Grèce,2005,tourisme,0.10484095960117275,-0.0876920832216669,0.4107875332957711,0.2343462583663827
61,Guatemala,2005,tourisme,0.5453501644410413,-0.0876920832216669,0.4107875332957711,0.77052271107618
62,Guinée,2005,tourisme,-0.3625848712022812,-0.0876920832216669,0.4107875332957711,-0.3345924178554474
63,Guinée équatoriale,2005,tourisme,-0.36682538870921677,-0.0876920832216669,0.4107875332957711,-0.33975386649157524
64,Guinée-Bissau,2005,tourisme,-0.3822759376170684,-0.0876920832216669,0.4107875332957711,-0.35855987647913623
65,Guyana,2005,tourisme,0.007303383224147742,-0.0876920832216669,0.4107875332957711,0.11562603383269783
66,Géorgie,2005,tourisme,-0.39012687673571583,-0.0876920832216669,0.4107875332957711,-0.36811583726458036
67,Haïti,2005,tourisme,-0.557221127734758,-0.0876920832216669,0.4107875332957711,-0.5714986537517748
68,Honduras,2005,tourisme,0.35328057255720613,-0.0876920832216669,0.4107875332957711,0.5367405532501498
69,Hongrie,2005,tourisme,-0.09933109504401218,-0.0876920832216669,0.4107875332957711,-0.014166705266059128
70,Ile Maurice,2005,tourisme,0.8729242980748768,-0.0876920832216669,0.4107875332957711,1.1692375053223565
71,Inde,2005,tourisme,-0.3990492775057747,-0.0876920832216669,0.4107875332957711,-0.3789759535617741
72,Indonésie,2005,tourisme,0.381424748929958,-0.0876920832216669,0.4107875332957711,0.5709969194876419
73,Irak,2005,tourisme,-0.6480319519714302,-0.0876920832216669,0.4107875332957711,-0.6820312489209756
74,Iran,2005,tourisme,-0.49316909723277197,-0.0876920832216669,0.4107875332957711,-0.4935361727727477
75,Irlande,2005,tourisme,0.044488966270269034,-0.0876920832216669,0.4107875332957711,0.16088736728624656
76,Islande,2005,tourisme,0.3721743412678072,-0.0876920832216669,0.4107875332957711,0.5597375616537584
77,Israël,2005,tourisme,-0.6172374946220514,-0.0876920832216669,0.4107875332957711,-0.6445490289734602
78,Italie,2005,tourisme,-0.2094256001533063,-0.0876920832216669,0.4107875332957711,-0.14817089987488746
79,Jamaïque,2005,tourisme,0.4223333311423218,-0.0876920832216669,0.4107875332957711,0.6207897915888861
80,Japon,2005,tourisme,-0.21988033546281596,-0.0876920832216669,0.4107875332957711,-0.1608961342869821
81,Jordanie,2005,tourisme,0.581936284362182,-0.0876920832216669,0.4107875332957711,0.8150543934614853
82,Kazakhstan,2005,tourisme,-0.08522994618520116,-0.0876920832216669,0.4107875332957711,0.002996849754314444
83,Kenya,2005,tourisme,0.1905028840970792,-0.0876920832216669,0.4107875332957711,0.33861174545241485
84,Kirghizistan,2005,tourisme,0.503275770831584,-0.0876920832216669,0.4107875332957711,0.7193108433840276
85,Kiribati,2005,tourisme,-0.141306626072535,-0.0876920832216669,0.4107875332957711,-0.0652582399722743
86,Koweït,2005,tourisme,-0.4929580628551352,-0.0876920832216669,0.4107875332957711,-0.49327930716640417
87,Laos,2005,tourisme,0.1279215495232553,-0.0876920832216669,0.4107875332957711,0.262439357658985
88,Lesotho,2005,tourisme,-0.09098605009707497,-0.0876920832216669,0.4107875332957711,-0.004009331598966011
89,Lettonie,2005,tourisme,-0.13777881882666926,-0.0876920832216669,0.4107875332957711,-0.060964283900187655
90,Liban,2005,tourisme,-0.4077855621973605,-0.0876920832216669,0.4107875332957711,-0.3896095341642502
91,Liberia,2005,tourisme,-0.4525819316113262,-0.0876920832216669,0.4107875332957711,-0.4441345206634289
92,Libye,2005,tourisme,-0.1648715312199309,-0.0876920832216669,0.4107875332957711,-0.09394083527687538
93,Liechtenstein,2005,tourisme,-0.10014799559505687,-0.0876920832216669,0.4107875332957711,-0.01516101556619245
94,Lituanie,2005,tourisme,-0.08348304592576256,-0.0876920832216669,0.4107875332957711,0.005123131734469888
95,Luxembourg,2005,tourisme,-0.23774326471715368,-0.0876920832216669,0.4107875332957711,-0.18263843146798767
96,Macédoine,2005,tourisme,0.020770536700658575,-0.0876920832216669,0.4107875332957711,0.1320179060110757
97,Madagascar,2005,tourisme,0.04293926698519475,-0.0876920832216669,0.4107875332957711,0.1590011132504425
98,Malaisie,2005,tourisme,0.5247288447799953,-0.0876920832216669,0.4107875332957711,0.7454229721727131
99,Malawi,2005,tourisme,-0.028120352990602757,-0.0876920832216669,0.4107875332957711,0.07250917494150425
100,Maldives,2005,tourisme,1.194527882077902,-0.0876920832216669,0.4107875332957711,1.5606851004121853
101,Mali,2005,tourisme,-0.45794452420322884,-0.0876920832216669,0.4107875332957711,-0.4506617301783797
102,Malte,2005,tourisme,0.18265002176241843,-0.0876920832216669,0.4107875332957711,0.3290534437779984
103,Maroc,2005,tourisme,-0.3655118252966035,-0.0876920832216669,0.4107875332957711,-0.3381550309547778
104,Mauritanie,2005,tourisme,-0.39738793346048334,-0.0876920832216669,0.4107875332957711,-0.3769538084007924
105,Mexique,2005,tourisme,0.31896446081653057,-0.0876920832216669,0.4107875332957711,0.494971866326577
106,Micronésie,2005,tourisme,0.04305868279132732,-0.0876920832216669,0.4107875332957711,0.15914646309245753
107,Moldavie,2005,tourisme,-0.18931469410144436,-0.0876920832216669,0.4107875332957711,-0.12369242326374126
108,Monaco,2005,tourisme,-0.1757231892976968,-0.0876920832216669,0.4107875332957711,-0.10714919385424318
109,Mongolie,2005,tourisme,0.11565761587701713,-0.0876920832216669,0.4107875332957711,0.24751201365240824
110,Monténégro,2005,tourisme,0.04561834119106971,-0.0876920832216669,0.4107875332957711,0.1622620133371377
111,Mozambique,2005,tourisme,0.1917139164718186,-0.0876920832216669,0.4107875332957711,0.34008578285202046
112,Namibie,2005,tourisme,1.1140047701617515,-0.0876920832216669,0.4107875332957711,1.4626744435768755
113,Nauru,2005,tourisme,-0.479971833840372,-0.0876920832216669,0.4107875332957711,-0.477472803849989
114,Nicaragua,2005,tourisme,0.0917088259163061,-0.0876920832216669,0.4107875332957711,0.21836216364531508
115,Niger,2005,tourisme,-0.42167601729884685,-0.0876920832216669,0.4107875332957711,-0.40651663817254674
116,Nigeria,2005,tourisme,-0.6034041256872446,-0.0876920832216669,0.4107875332957711,-0.6277114087762005
117,Niue,2005,tourisme,-0.0946836696830651,-0.0876920832216669,0.4107875332957711,-0.008509978875581156
118,Norvège,2005,tourisme,0.33331492411415314,-0.0876920832216669,0.4107875332957711,0.5124388804573224
119,Nouvelle-Zélande,2005,tourisme,0.4251027337621571,-0.0876920832216669,0.4107875332957711,0.6241606370933933
120,Népal,2005,tourisme,0.1887728151974999,-0.0876920832216669,0.4107875332957711,0.33650595016975515
121,Oman,2005,tourisme,0.4477129329121036,-0.0876920832216669,0.4107875332957711,0.6516811888595869
122,Ouganda,2005,tourisme,-0.15246713710443163,-0.0876920832216669,0.4107875332957711,-0.07884252640662058
123,Ouzbékistan,2005,tourisme,0.03006191442519507,-0.0876920832216669,0.4107875332957711,0.1433271315491431
124,Pakistan,2005,tourisme,-0.503094698568945,-0.0876920832216669,0.4107875332957711,-0.5056173589476778
125,Palaos,2005,tourisme,-0.28060821210551135,-0.0876920832216669,0.4107875332957711,-0.2348125408481456
126,Palestine,2005,tourisme,-0.6837004706291214,-0.0876920832216669,0.4107875332957711,-0.7254460506939515
127,Panama,2005,tourisme,0.22343632084306633,-0.0876920832216669,0.4107875332957711,0.3786974760024152
128,Papouasie-Nouvelle-Guinée,2005,tourisme,-0.13809295623312232,-0.0876920832216669,0.4107875332957711,-0.06134664385635857
129,Paraguay,2005,tourisme,0.06823601749336122,-0.0876920832216669,0.4107875332957711,0.1897916661004879
130,Pays-Bas,2005,tourisme,-0.24356345860598838,-0.0876920832216669,0.4107875332957711,-0.1897226214896991
131,Philippines,2005,tourisme,0.08582091358734274,-0.0876920832216669,0.4107875332957711,0.21119554848330627
132,Pologne,2005,tourisme,-0.47773221015146183,-0.0876920832216669,0.4107875332957711,-0.4747467916084033
133,Portugal,2005,tourisme,-0.057735693401481804,-0.0876920832216669,0.4107875332957711,0.03646214574702805
134,Pérou,2005,tourisme,0.5773715567387696,-0.0876920832216669,0.4107875332957711,0.8094983246261079
135,Qatar,2005,tourisme,-0.4123032987592113,-0.0876920832216669,0.4107875332957711,-0.39510840669040104
136,Roumanie,2005,tourisme,-0.2690661706691073,-0.0876920832216669,0.4107875332957711,-0.2207638654370376
137,Royaume-Uni,2005,tourisme,-0.4250855306668627,-0.0876920832216669,0.4107875332957711,-0.41066660998481325
138,Russie,2005,tourisme,-0.6034527638173731,-0.0876920832216669,0.4107875332957711,-0.6277706098548436
139,Rwanda,2005,tourisme,-0.5780336460948856,-0.0876920832216669,0.4107875332957711,-0.5968311147847906
140,République Dominicaine,2005,tourisme,0.6353572962374517,-0.0876920832216669,0.4107875332957711,0.8800770725173345
141,République centrafricaine,2005,tourisme,-0.5044901761134691,-0.0876920832216669,0.4107875332957711,-0.5073158982550031
142,République du Congo,2005,tourisme,-0.6587098387259023,-0.0876920832216669,0.4107875332957711,-0.6950280975215196
143,République démocratique du Congo,2005,tourisme,-0.6447812178122645,-0.0876920832216669,0.4107875332957711,-0.6780745390701619
144,République tchèque,2005,tourisme,0.20062665426707701,-0.0876920832216669,0.4107875332957711,0.350934137625291
145,Saint-Kitts-et-Nevis,2005,tourisme,-0.366324395857962,-0.0876920832216669,0.4107875332957711,-0.339144070903044
146,Saint-Marin,2005,tourisme,-0.25788250716274497,-0.0876920832216669,0.4107875332957711,-0.20715139840738458
147,Saint-Vincent-et-les-Grenadines,2005,tourisme,0.08987984777211297,-0.0876920832216669,0.4107875332957711,0.21613597857889022
148,Sainte-Lucie,2005,tourisme,0.2774998003101715,-0.0876920832216669,0.4107875332957711,0.4445021500553871
149,Salomon,2005,tourisme,-0.4780665479925641,-0.0876920832216669,0.4107875332957711,-0.47515373901308694
150,Salvador,2005,tourisme,0.012729035773004004,-0.0876920832216669,0.4107875332957711,0.12222999830226919
151,Samoa,2005,tourisme,0.10600718349007124,-0.0876920832216669,0.4107875332957711,0.2357657560316865
152,Serbie,2005,tourisme,-0.5508666163307703,-0.0876920832216669,0.4107875332957711,-0.5637641062193739
153,Seychelles,2005,tourisme,1.3096391752284064,-0.0876920832216669,0.4107875332957711,1.700795600147852
154,Sierra Leone,2005,tourisme,-0.48807033869838706,-0.0876920832216669,0.4107875332957711,-0.48733009527390386
155,Singapour,2005,tourisme,0.0130957695156124,-0.0876920832216669,0.4107875332957711,0.12267637716346061
156,Slovaquie,2005,tourisme,-0.2501767551368422,-0.0876920832216669,0.4107875332957711,-0.19777215560992292
157,Slovénie,2005,tourisme,0.14286269129955975,-0.0876920832216669,0.4107875332957711,0.2806253304128693
158,Somalie,2005,tourisme,-0.49146351729162946,-0.0876920832216669,0.4107875332957711,-0.49146018481924464
159,Soudan,2005,tourisme,-0.66952488595964,-0.0876920832216669,0.4107875332957711,-0.708191894322956
160,Soudan du Sud,2005,tourisme,-0.6606284307747571,-0.0876920832216669,0.4107875332957711,-0.6973633583234503
161,Sri Lanka,2005,tourisme,0.06711507444976121,-0.0876920832216669,0.4107875332957711,0.18842728311324555
162,Suisse,2005,tourisme,-0.2274787323245657,-0.0876920832216669,0.4107875332957711,-0.17014470714505714
163,Suriname,2005,tourisme,-0.09608739283015408,-0.0876920832216669,0.4107875332957711,-0.010218554517868577
164,Suède,2005,tourisme,0.036771456487835204,-0.0876920832216669,0.4107875332957711,0.15149381325051936
165,Syrie,2005,tourisme,-0.42975788562666006,-0.0876920832216669,0.4107875332957711,-0.4163536800406043
166,São Tomé-et-Principe,2005,tourisme,-0.18039328738625038,-0.0876920832216669,0.4107875332957711,-0.11283351690451338
167,Sénégal,2005,tourisme,-0.4854334628085611,-0.0876920832216669,0.4107875332957711,-0.4841205578901009
168,Tadjikistan,2005,tourisme,0.35558730138922195,-0.0876920832216669,0.4107875332957711,0.5395482441427004
169,Tanzanie,2005,tourisme,1.0814736906112832,-0.0876920832216669,0.4107875332957711,1.4230784518369732
170,Tchad,2005,tourisme,-0.6681987141577274,-0.0876920832216669,0.4107875332957711,-0.7065777121796073
171,Thaïlande,2005,tourisme,0.7685185760772103,-0.0876920832216669,0.4107875332957711,1.0421575509235292
172,Timor oriental,2005,tourisme,-0.3397060111319498,-0.0876920832216669,0.4107875332957711,-0.3067448589400477
173,Togo,2005,tourisme,-0.5151465332728598,-0.0876920832216669,0.4107875332957711,-0.5202865415872071
174,Tonga,2005,tourisme,0.14060533421035845,-0.0876920832216669,0.4107875332957711,0.27787773353341877
175,Trinité-et-Tobago,2005,tourisme,0.03963281413516583,-0.0876920832216669,0.4107875332957711,0.15497658404491735
176,Tunisie,2005,tourisme,-0.15779536186046036,-0.0876920832216669,0.4107875332957711,-0.0853279042773657
177,Turkménistan,2005,tourisme,0.01983631558957852,-0.0876920832216669,0.4107875332957711,0.13088079614848475
178,Turquie,2005,tourisme,-0.5048414533652237,-0.0876920832216669,0.4107875332957711,-0.5077434638738234
179,Tuvalu,2005,tourisme,-0.3031610881331164,-0.0876920832216669,0.4107875332957711,-0.26226332038697686
180,Ukraine,2005,tourisme,-0.574536933807761,-0.0876920832216669,0.4107875332957711,-0.592575006695202
181,Uruguay,2005,tourisme,-0.1600032594404098,-0.0876920832216669,0.4107875332957711,-0.0880153003166702
182,Vanuatu,2005,tourisme,0.10721545126895066,-0.0876920832216669,0.4107875332957711,0.2372364284364518
183,Vatican,2005,tourisme,-0.5116760042997477,-0.0876920832216669,0.4107875332957711,-0.5160623031527203
184,Venezuela,2005,tourisme,-0.13944325899165017,-0.0876920832216669,0.4107875332957711,-0.06299019757827205
185,Viêt Nam,2005,tourisme,-0.4383453850180156,-0.0876920832216669,0.4107875332957711,-0.4268061630096681
186,Yémen,2005,tourisme,0.04567504175623222,-0.0876920832216669,0.4107875332957711,0.1623310278039444
187,Zambie,2005,tourisme,0.1842677726051231,-0.0876920832216669,0.4107875332957711,0.3310225284161389
188,Zimbabwe,2005,tourisme,0.13706547092052396,-0.0876920832216669,0.4107875332957711,0.2735691031552839
189,Égypte,2005,tourisme,-0.13056819691854968,-0.0876920832216669,0.4107875332957711,-0.05218770072315163
190,Émirats arabes unis,2005,tourisme,0.11254245156709797,-0.0876920832216669,0.4107875332957711,0.24372031592861654
191,Équateur,2005,tourisme,0.6908840690316946,-0.0876920832216669,0.4107875332957711,0.9476628295006934
192,Érythrée,2005,tourisme,-0.3808009799430249,-0.0876920832216669,0.4107875332957711,-0.3567645960062725
193,États-Unis,2005,tourisme,-0.6259114575580966,-0.0876920832216669,0.4107875332957711,-0.6551067531410532
194,Éthiopie,2005,tourisme,0.055856170023800576,-0.0876920832216669,0.4107875332957711,0.17472323477513044
195,Îles Cook,2005,tourisme,0.2861007792442725,-0.0876920832216669,0.4107875332957711,0.4549710399765282
196,Îles Marshall,2005,tourisme,-0.4518957112246174,-0.0876920832216669,0.4107875332957711,-0.443299270891846
197,Afghanistan,2010,tourisme,-0.6326103018039172,0.1600853682810726,0.5447743343587179,-0.7275449852259587
198,Afrique du Sud,2010,tourisme,0.7542845772799265,0.1600853682810726,0.5447743343587179,0.5453627048145693
199,Albanie,2010,tourisme,0.5598935739678139,0.1600853682810726,0.5447743343587179,0.3669484596382246
200,Algérie,2010,tourisme,-0.20095466549201538,0.1600853682810726,0.5447743343587179,-0.33136659622381703
201,Allemagne,2010,tourisme,-0.3237861419978964,0.1600853682810726,0.5447743343587179,-0.44410270433220683
202,Andorre,2010,tourisme,0.7852943613495653,0.1600853682810726,0.5447743343587179,0.5738238327659642
203,Angola,2010,tourisme,-0.2747499747092832,0.1600853682810726,0.5447743343587179,-0.3990967594887
204,Antigua-et-Barbuda,2010,tourisme,0.6682091148410759,0.1600853682810726,0.5447743343587179,0.4663616790594055
205,Arabie Saoudite,2010,tourisme,-0.3126686461217417,0.1600853682810726,0.5447743343587179,-0.4338989418061678
206,Argentine,2010,tourisme,0.5034728501418785,0.1600853682810726,0.5447743343587179,0.31516488590181574
207,Arménie,2010,tourisme,-0.1276111105009553,0.1600853682810726,0.5447743343587179,-0.26405105805938
208,Australie,2010,tourisme,0.788779170202754,0.1600853682810726,0.5447743343587179,0.5770222294537328
209,Autriche,2010,tourisme,0.5008530109367955,0.1600853682810726,0.5447743343587179,0.31276036806768637
210,Azerbaïdjan,2010,tourisme,-0.15282636557347118,0.1600853682810726,0.5447743343587179,-0.28719390224476005
211,Bahamas,2010,tourisme,1.1183741891388161,0.1600853682810726,0.5447743343587179,0.8795282380417159
212,Bahreïn,2010,tourisme,-0.29761192431552763,0.1600853682810726,0.5447743343587179,-0.420079713497681
213,Bangladesh,2010,tourisme,-0.261981697613951,0.1600853682810726,0.5447743343587179,-0.3873778914271545
214,Barbade,2010,tourisme,0.6111342577748122,0.1600853682810726,0.5447743343587179,0.41397773449137676
215,Belgique,2010,tourisme,-0.30123195615916404,0.1600853682810726,0.5447743343587179,-0.4234022193641677
216,Belize,2010,tourisme,1.228219968725837,0.1600853682810726,0.5447743343587179,0.980345927733656
217,Bhoutan,2010,tourisme,0.39880536094499197,0.1600853682810726,0.5447743343587179,0.2190998892641749
218,Birmanie,2010,tourisme,0.844183113446948,0.1600853682810726,0.5447743343587179,0.6278725905573014
219,Biélorussie,2010,tourisme,-0.28375254103128833,0.1600853682810726,0.5447743343587179,-0.40735941592661984
220,Bolivie,2010,tourisme,0.07031859909859182,0.1600853682810726,0.5447743343587179,-0.08238894852503456
221,Bosnie-Herzégovine,2010,tourisme,-0.06369064424874203,0.1600853682810726,0.5447743343587179,-0.20538413652804782
222,Botswana,2010,tourisme,0.8671096484990357,0.1600853682810726,0.5447743343587179,0.6489148218135479
223,Brunei,2010,tourisme,0.17870966731746601,0.1600853682810726,0.5447743343587179,0.017093590741859243
224,Brésil,2010,tourisme,-0.23366711916771482,0.1600853682810726,0.5447743343587179,-0.36139045345472626
225,Bulgarie,2010,tourisme,0.20894500022077028,0.1600853682810726,0.5447743343587179,0.044843918718392724
226,Burkina Faso,2010,tourisme,-0.34352411486628204,0.1600853682810726,0.5447743343587179,-0.46221843741976154
227,Burundi,2010,tourisme,-0.4968493353380004,0.1600853682810726,0.5447743343587179,-0.6029420460789373
228,Bénin,2010,tourisme,-0.18047299207113196,0.1600853682810726,0.5447743343587179,-0.31256828642000306
229,Cambodge,2010,tourisme,0.5694493228928174,0.1600853682810726,0.5447743343587179,0.37571883327949757
230,Cameroun,2010,tourisme,-0.3834291685165795,0.1600853682810726,0.5447743343587179,-0.49884374365529827
231,Canada,2010,tourisme,-0.2086615560890032,0.1600853682810726,0.5447743343587179,-0.3384400669353732
232,Cap-Vert,2010,tourisme,1.1721245928578659,0.1600853682810726,0.5447743343587179,0.9288609620055954
233,Chili,2010,tourisme,-0.021675516326782045,0.1600853682810726,0.5447743343587179,-0.1668221804371665
234,Chine,2010,tourisme,-0.44505194800147835,0.1600853682810726,0.5447743343587179,-0.5554018224765392
235,Chypre,2010,tourisme,0.1930631359664274,0.1600853682810726,0.5447743343587179,0.03026736540752664
236,Colombie,2010,tourisme,0.20265249906315475,0.1600853682810726,0.5447743343587179,0.039068590512978306
237,Comores,2010,tourisme,-0.12463494596954802,0.1600853682810726,0.5447743343587179,-0.2613195008404532
238,Corée du Nord,2010,tourisme,-0.6413677392307452,0.1600853682810726,0.5447743343587179,-0.7355826596119379
239,Corée du Sud,2010,tourisme,-0.019463350043007113,0.1600853682810726,0.5447743343587179,-0.16479182938696607
240,Costa Rica,2010,tourisme,1.0189203405515186,0.1600853682810726,0.5447743343587179,0.78824837928665
241,Croatie,2010,tourisme,1.397523030927753,0.1600853682810726,0.5447743343587179,1.1357341789085313
242,Cuba,2010,tourisme,0.6356227829096317,0.1600853682810726,0.5447743343587179,0.43645357778128335
243,Côte d’Ivoire,2010,tourisme,-0.4261352085989371,0.1600853682810726,0.5447743343587179,-0.5380398266835389
244,Danemark,2010,tourisme,-0.019242814570678366,0.1600853682810726,0.5447743343587179,-0.16458941945461458
245,Djibouti,2010,tourisme,-0.15573509892442958,0.1600853682810726,0.5447743343587179,-0.2898635703692528
246,Dominique,2010,tourisme,-0.25882678609439164,0.1600853682810726,0.5447743343587179,-0.38448227821579317
247,Espagne,2010,tourisme,0.18798278963012474,0.1600853682810726,0.5447743343587179,0.025604566505405997
248,Estonie,2010,tourisme,0.3536749540658999,0.1600853682810726,0.5447743343587179,0.17767869517266413
249,Eswatini,2010,tourisme,-0.17265287628354548,0.1600853682810726,0.5447743343587179,-0.3053908963573894
250,Fidji,2010,tourisme,0.5476186293696247,0.1600853682810726,0.5447743343587179,0.3556823776809691
251,Finlande,2010,tourisme,0.5849183300132729,0.1600853682810726,0.5447743343587179,0.3899164616779287
252,France,2010,tourisme,-0.41073421762817053,0.1600853682810726,0.5447743343587179,-0.5239046242708776
253,Gabon,2010,tourisme,-0.6394184579235012,0.1600853682810726,0.5447743343587179,-0.7337935873444837
254,Gambie,2010,tourisme,0.26435483620204697,0.1600853682810726,0.5447743343587179,0.09569968824221076
255,Ghana,2010,tourisme,-0.46159789915018856,0.1600853682810726,0.5447743343587179,-0.5705878821944472
256,Grenade,2010,tourisme,0.6868262210128007,0.1600853682810726,0.5447743343587179,0.4834486681093209
257,Grèce,2010,tourisme,-0.04185012529134324,0.1600853682810726,0.5447743343587179,-0.1853386630356995
258,Guatemala,2010,tourisme,0.2964373983837657,0.1600853682810726,0.5447743343587179,0.1251454239884485
259,Guinée,2010,tourisme,-0.6622985487787802,0.1600853682810726,0.5447743343587179,-0.754793191595492
260,Guinée équatoriale,2010,tourisme,-0.34362224951526066,0.1600853682810726,0.5447743343587179,-0.4623085065023057
261,Guinée-Bissau,2010,tourisme,-0.2299694694869003,0.1600853682810726,0.5447743343587179,-0.3579967090658985
262,Guyana,2010,tourisme,0.008908394660009788,0.1600853682810726,0.5447743343587179,-0.13875192358228572
263,Géorgie,2010,tourisme,-0.213372380930299,0.1600853682810726,0.5447743343587179,-0.3427637148609323
264,Haïti,2010,tourisme,-0.5448589031482228,0.1600853682810726,0.5447743343587179,-0.6470057663960269
265,Honduras,2010,tourisme,0.21583161982443752,0.1600853682810726,0.5447743343587179,0.05116453550348213
266,Hongrie,2010,tourisme,0.31311882485264836,0.1600853682810726,0.5447743343587179,0.14045582447612862
267,Ile Maurice,2010,tourisme,1.105273383317907,0.1600853682810726,0.5447743343587179,0.867504171382692
268,Inde,2010,tourisme,-0.47548427302699064,0.1600853682810726,0.5447743343587179,-0.5833329520343733
269,Indonésie,2010,tourisme,0.7926965402122532,0.1600853682810726,0.5447743343587179,0.5806176356269244
270,Irak,2010,tourisme,-0.6189860993497343,0.1600853682810726,0.5447743343587179,-0.7150405392609879
271,Iran,2010,tourisme,-0.5041955041949421,0.1600853682810726,0.5447743343587179,-0.6096844423278256
272,Irlande,2010,tourisme,0.5844210599883899,0.1600853682810726,0.5447743343587179,0.3894600616664741
273,Islande,2010,tourisme,0.4394049875618116,0.1600853682810726,0.5447743343587179,0.25636268236603016
274,Israël,2010,tourisme,-0.2012697943954872,0.1600853682810726,0.5447743343587179,-0.33165582506922764
275,Italie,2010,tourisme,-0.12783508013925915,0.1600853682810726,0.5447743343587179,-0.26425661990781724
276,Jamaïque,2010,tourisme,0.39160616936717,0.1600853682810726,0.5447743343587179,0.21249239041210757
277,Japon,2010,tourisme,0.3413318386059679,0.1600853682810726,0.5447743343587179,0.1663500452331789
278,Jordanie,2010,tourisme,0.9585571343119851,0.1600853682810726,0.5447743343587179,0.7328463509306427
279,Kazakhstan,2010,tourisme,-0.1862241337968397,0.1600853682810726,0.5447743343587179,-0.31784674886122444
280,Kenya,2010,tourisme,0.6525235749496172,0.1600853682810726,0.5447743343587179,0.45196531445283594
281,Kirghizistan,2010,tourisme,0.1406713034128762,0.1600853682810726,0.5447743343587179,-0.017818446688618036
282,Kiribati,2010,tourisme,0.3533748767082064,0.1600853682810726,0.5447743343587179,0.1774032808049455
283,Koweït,2010,tourisme,-0.28150726664916387,0.1600853682810726,0.5447743343587179,-0.4052986778920652
284,Laos,2010,tourisme,0.8352471260767687,0.1600853682810726,0.5447743343587179,0.6196710410288179
285,Lesotho,2010,tourisme,0.01197605267224677,0.1600853682810726,0.5447743343587179,-0.135936392619499
286,Lettonie,2010,tourisme,0.24263548754318737,0.1600853682810726,0.5447743343587179,0.0757654262101837
287,Liban,2010,tourisme,-0.5212103973751253,0.1600853682810726,0.5447743343587179,-0.6253009023068115
288,Liberia,2010,tourisme,-0.41388597188656023,0.1600853682810726,0.5447743343587179,-0.5267973397124923
289,Libye,2010,tourisme,-0.4317800874368654,0.1600853682810726,0.5447743343587179,-0.5432207598533928
290,Liechtenstein,2010,tourisme,-0.11993691949569169,0.1600853682810726,0.5447743343587179,-0.2570075994002113
291,Lituanie,2010,tourisme,0.17093215282715185,0.1600853682810726,0.5447743343587179,0.00995530062814686
292,Luxembourg,2010,tourisme,-0.22371662183363353,0.1600853682810726,0.5447743343587179,-0.35225777529194663
293,Macédoine,2010,tourisme,0.27443097064298577,0.1600853682810726,0.5447743343587179,0.10494767755213295
294,Madagascar,2010,tourisme,0.474959199909539,0.1600853682810726,0.5447743343587179,0.28899473760921635
295,Malaisie,2010,tourisme,0.993426074628396,0.1600853682810726,0.5447743343587179,0.7648494558102594
296,Malawi,2010,tourisme,-0.10200473820560679,0.1600853682810726,0.5447743343587179,-0.24054924209599488
297,Maldives,2010,tourisme,1.2760859358702756,0.1600853682810726,0.5447743343587179,1.024277849747552
298,Mali,2010,tourisme,0.036599183142225655,0.1600853682810726,0.5447743343587179,-0.11333700704183221
299,Malte,2010,tourisme,0.6613952683198071,0.1600853682810726,0.5447743343587179,0.4601078542263306
300,Maroc,2010,tourisme,0.24470329953231193,0.1600853682810726,0.5447743343587179,0.07766328726815618
